"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0031424","keratinization",33,0.679343740001492,2.2446926630424,8.60681320041804e-07,3.89569021228425e-05,3.29147112760107e-05,2613,"tags=58%, list=14%, signal=50%","KRT16/KRT83/TGM1/CDH3/KRT86/KRT79/KRT6B/KLK5/KRT81/KRT6C/CERS3/SFN/KRT6A/KRT5/KRT17/IVL/CYP26B1/CASP14/TMEM79"
"GO:0009615","response to virus",389,0.345248549180187,1.67205082594428,1.07728849905504e-06,4.80789867170863e-05,4.06219663269411e-05,5737,"tags=42%, list=30%, signal=30%","SKP2/POLR3G/STMN1/ENO1/ODC1/RRP1B/CGAS/OPRK1/RHEB/NDUFAF4/TRIM65/CDK6/NCK1/APOBEC3B/IFNAR2/GBP1/FOSL1/CXCL10/ILRUN/CCT5/IVNS1ABP/HMGA2/LCN2/EXT1/UNC13D/MMP12/ATAD3A/NMB/NMI/CALR/ILF3/AIM2/LSM14A/GBP5/AGBL5/PML/CUL1/CCL8/PLSCR1/CXADR/PHB2/TANK/TNF/POLR3D/MLKL/URI1/EIF5A/IFIH1/ITGB8/RIOK3/NT5C2/PIM2/DDX21/TRIM27/DUOX2/IFNG/TLR2/RTP4/IFI16/HERC5/CARD9/DDIT4/NLRC5/IFI44/MX2/HNRNPUL1/DHX16/DDX1/DTX4/POLR3C/FMR1/SAP30BP/GARIN5A/IL23A/BATF3/IL12A/DHX36/IKBKE/DUS2/CLPB/CD40/PRF1/IL12RB1/EXOSC4/APOBEC3A/TRIM26/IFNGR1/USP44/ATG5/IL15/C1QBP/DMBT1/POU2AF1/SLFN13/CCL5/EXOSC5/POLR3F/MAPK14/ZBP1/MYD88/HIF1A/ADARB1/CCL4/USP18/UAP1/CXCR4/LILRB1/HYAL3/RNF26/PQBP1/FCN3/EIF2AK2/TLR8/AUP1/FOXP3/NCBP1/CASP1/RNASE2/OASL/TRAF3IP2/DHX9/STAT1/TRIM38/TNFAIP3/IFNLR1/RSAD2/GSDME/ISG20/BAX/IRF5/RNF216/RPSA/ARF1/IFI44L/CFL1/CXCL9/AP1S1/SLFN11/IFIT2/RB1CC1/IL27/SAMHD1/BANF1/HYAL1/AKAP1/XCL1/IRF1/APOBEC3C/BNIP3/POLR3A/IFNGR2/TBX21/TRIM25/MX1/LAMTOR5/POU2F2/APOBEC3F/IL1B/LGALS9/NT5C3A/TOMM70/PHB1"
"GO:0140694","membraneless organelle assembly",421,0.337159459347113,1.64886256363931,1.32490320643064e-06,5.78445059329319e-05,4.88728596971668e-05,4528,"tags=32%, list=24%, signal=25%","CENPW/CDCA8/CENPA/CDC20/NDC80/FSCN1/AURKB/TPX2/PLK1/GPSM2/CCNB2/STIL/SKA1/ANLN/CHEK2/TUBB/KIFC1/CSRP2/NIP7/FBXO5/SKA3/BIRC5/DLGAP5/MYBL2/KIF23/MSN/INCENP/ASPM/KIF15/C10orf90/CENPF/AGO2/RPF2/DIAPH3/AURKA/KIF4A/DEUP1/RCC1/HAUS8/CENPE/BOP1/BRIX1/KIF11/MTERF3/ANKRD1/PATL1/HAUS6/TMOD1/CEP152/PLK4/CCSAP/WDR62/DCAF13/TUBGCP3/LSM14A/SPAG5/MRTO4/E2F4/CHMP4C/NEK2/JMJD6/ABT1/PRC1/HAUS5/RACGAP1/CDK2/MAPRE2/CEP72/TNF/NKX2-5/CPAP/SASS6/NUP62/SRF/HAUS7/PRKDC/DRG1/MYOZ1/DDX28/WNK3/PROX1/NOP2/HSF1/QKI/BICD1/UHRF1/PRICKLE1/EIF5B/CENPH/KNTC1/FLNA/RPS19/RRP7A/PRMT1/MDN1/FMR1/CEP76/MAPRE1/USP10/CENPK/TMOD2/LSM4/UBAP2L/ATG5/C1QBP/RRS1/CHMP1A/WRAP73/SRC/CFLAR/HCK/BIN2/MZT1/CSDE1/CEP192/EDN1/YTHDF2/RPL5/SMC1A/TNNT2/DHX37/SQLE/BCAS2/CLASP1/ACTA1/AUP1/RPL38/OGFOD1/LCP1/CENPT/FXR1/C9orf72/CFL2/TIA1/CEP85/SMC3"
"GO:0002449","lymphocyte mediated immunity",336,0.357721005927562,1.71618775296198,1.79015809589193e-06,7.54244932010411e-05,6.37262020738563e-05,7411,"tags=63%, list=39%, signal=39%","ULBP3/MSH2/PVR/RNF8/TUBB/EXO1/ULBP1/RAET1L/ULBP2/CEBPG/IL20RB/TAP2/CTSC/MSH6/SANBR/UNC13D/IL27RA/ICAM1/HSPD1/ATAD5/RNF19B/HPRT1/UNG/RNF168/LAG3/TNF/APLF/GZMB/KIR2DL4/IL4I1/HLA-F/HMCES/MAD2L2/IGHV3-73/C8G/IFNG/CD70/CARD9/DUSP22/IGHV1-69D/CYRIB/IGHV3-11/IGHV3-20/IGHV1-18/IGHV1-69/IGHV3-64/CD274/IGHV6-1/IL23A/TFRC/ARRB2/IL12A/IGHG1/IGHV3-23/NECTIN4/IGHV4-59/CD40/MALT1/IGHV2-5/PRF1/IL12RB1/IGHV3-21/CSF2RB/SLAMF7/IGHV3-33/FZD5/PLEKHM2/NSD2/IGHV3-48/YWHAG/RAET1G/CD80/PRDX1/CEACAM1/C1QBP/IGHG2/IGHV1-69-2/IGLL5/IGLC2/SECTM1/IGLC3/IGHV3-49/HLA-A/IGHG3/CALHM6/IL18R1/IGKC/MYD88/USP5/C4BPA/IGHV3-30/HMGB1/LILRB4/IGHV3-7/KLRD1/LILRB1/RIF1/SERPINB9/HLA-G/CD7/IGHV2-70/SH2D1B/IGHV5-51/TLR8/FOXP3/IGHV1-24/IGHV4-4/IGHV1-3/C1QC/C1QB/C1QA/TRAF3IP2/IGHV4-39/NKG7/IL18RAP/EXOSC6/HLA-B/IGHV4-28/MAP3K7/PDCD1/C1S/IGHV7-4-1/HLA-H/RSAD2/IGHV3-15/IGHV2-26/BTN3A2/FCER1G/C2/GNL1/IGHV4-34/C1R/FCGR1A/TIGIT/IGHV3-53/IGHV3-66/SLA2/LTA/SLC15A4/C3/FUT7/XCL1/KLRC1/CADM1/IGHV3-74/HLA-E/TBX21/FCGR2A/LAMP1/TRAF2/IL1B/IL13RA2/LGALS9/CD1A/CLNK/TNFRSF1B/IGHV4-61/IL18/CR2/WAS/CR1/IL10/CORO1A/C1RL/IGLC7/SLAMF1/CD1B/IGLC6/IGHV1-58/HLA-C/BTN3A3/MYO1G/SLAMF6/CD2/HLA-DRA/VAMP7/IGHV3-43/PIK3CB/CD96/B2M/CD226/HLA-DRB1/CCR2/CFI/FCGR2B/SH2D1A/KIF5B/FCGR3A/CD19/NCR3/PCYT1A/SASH3/CD27/KLRC4-KLRK1/KLRK1/NBN/IL2RB/PTPRC/UNC93B1/HAVCR2/CD8A/NCKAP1L/IGHV3-64D/FCER2/PRKAA1/IGHV3-35/P2RX7/CD81/CRK/RAB27A/VAV1/PIK3R6/IGHV2-70D"
"GO:0071459","protein localization to chromosome, centromeric region",34,0.654010746251077,2.1910845940779,1.92329984758724e-06,7.9207487493707e-05,6.69224563475985e-05,2588,"tags=47%, list=14%, signal=41%","CENPA/TTK/HASPIN/AURKB/SPDL1/MTBP/RCC2/CDK1/BUB1B/MIS18A/KNL1/ZWILCH/ZW10/H2BC11/CENPQ/KNTC1"
"GO:0044843","cell cycle G1/S phase transition",235,0.385727651434471,1.78601220324516,2.57768900095901e-06,0.000104232055240121,8.80657294852547e-05,3559,"tags=32%, list=19%, signal=27%","CCNE1/SKP2/CDKN2A/CDC25A/E2F3/EZH2/CCNB2/DBF4/STIL/CCNA2/FAM83D/CDC7/TFDP1/CDK6/CCNA1/MTBP/KIF14/EGFR/CCNJ/RFWD3/IQGAP3/RCC1/CPSF3/RBL1/PLCG2/CDKN2C/CDK1/TERT/CCNB1/E2F1/RRM2/CDKN3/ACTL6A/BID/ID4/CUL1/ANXA1/E2F7/PRMT2/FAM107A/DPF3/CDK2/KLF11/CPAP/RDX/CUL2/SASS6/DGKZ/EIF4G1/ADAM17/SMARCA4/PRKDC/CDC6/MYC/PIM2/CCNE2/EIF4EBP1/SMARCB1/CDK4/CDKN2D/PLRG1/UBE2E2/BCAT1/TCF3/ACTB/CRLF3/MLF1/WAC/CDKN2B/BRD7/FBXW7/BTN2A2/CCNF/KHDRBS1/TMEM14B/CCND3"
"GO:0007292","female gamete generation",145,0.436342509311766,1.90292572405078,2.7381260757075e-06,0.000109981397374251,9.29233522955893e-05,2364,"tags=26%, list=12%, signal=23%","HORMAD1/TTK/NDC80/PLK1/CCNB2/TRIP13/TAF4B/SKA1/ETV6/MASTL/NCAPH/FBXO5/SKA3/WDR77/PTX3/ASPM/CDC25B/NPM2/LGR5/AURKA/BNC1/FOSL1/CCNB1/BCL2L10/HROB/DCAF13/BRCA2/BRME1/TUT4/SOS1/PAQR8/NANOS1/MEIOC/NCAPH2/MCM8/TDRD6/HSF1/DIAPH2"
"GO:0006401","RNA catabolic process",325,0.357732911294647,1.71083792959068,2.78977653609678e-06,0.000110581602828836,9.34304662642939e-05,5613,"tags=42%, list=30%, signal=30%","YBX1/IGF2BP2/IGF2BP3/DKC1/SERBP1/POP1/MAGOH/TENT4A/INTS13/WDR4/RBM38/MTPAP/AGO2/PKP1/TRDMT1/SMG5/YBX3/PNPT1/LSM2/SYNCRIP/UPF3B/CNOT9/LSM6/DNA2/SUPV3L1/MAGOHB/FEN1/ZPR1/PATL1/PABPC4/E2F1/GTPBP2/UPF2/ELAVL1/ZC3H18/PRKCA/LARP4B/PABPC1/PNRC1/DCPS/MRTO4/SSB/PCBP4/SAMD4B/RNASEH1/NSUN2/IGF2BP1/KHSRP/TBRG4/GTSF1/TUT4/CHRNA7/EIF3E/PPP1R8/NANOS1/HNRNPD/MEIOC/DDX49/EXOSC2/QKI/INTS10/HBS1L/PNLDC1/INTS8/LRPPRC/FMR1/ROCK2/EXOSC9/AGO1/ELAVL4/EXOSC8/DHX36/IKBKE/RBM7/RBM8A/SND1/ELOC/LSM4/EXOSC4/TARDBP/C1QBP/SLFN13/VIM/EXOSC5/SLC11A1/HNRNPAB/RIDA/FASTKD1/DXO/ZCCHC7/MAPK14/MYD88/DBR1/DCAF12/CSDE1/NCBP2/SRSF1/YTHDF2/LSM7/NCBP1/RNASE2/FXR1/TRAF3IP2/PAIP1/DHX9/EXOSC6/GTPBP1/AGO4/ISG20/CARHSP1/RBX1/CNOT10/EIF4A3/TRIR/NPM1/PLEKHN1/SMG9/RC3H2/CNOT11/RBM33/INTS7/PKP3/RNPS1/DHX34/NT5C3B/EPHA4/FAM76B/ZC3H12D/INTS1/ZCCHC17/PATL2/NSUN4/SAMD4A/TESK1/CNOT1/TRAF2/XRN1/ELAC2"
"GO:0051081","nuclear membrane disassembly",15,0.79321250324922,2.14342989617792,3.54415461053203e-06,0.000138659295639321,0.000117153326702207,1173,"tags=47%, list=6%, signal=44%","CHEK1/LPIN1/CDC25A/PLK1/VRK1/CDK1/PRKCA"
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",356,0.349574161761246,1.68157963765507,3.80367722145277e-06,0.000146904841405468,0.000124119993542143,6271,"tags=51%, list=33%, signal=35%","ULBP3/IL12RB2/PLA2G4A/RIPK2/MSH2/PVR/RNF8/EXO1/ULBP1/NOTCH1/RAET1L/CLEC7A/ULBP2/IL20RB/TAP2/CTSC/MSH6/SANBR/UNC13D/IL27RA/ICAM1/TNFSF13B/ANXA1/HSPD1/ADA/ATAD5/HPRT1/UNG/RNF168/TNF/EPHB2/APLF/RELB/ADAM17/IL4I1/HLA-F/HMCES/MAD2L2/IGHV3-73/C8G/IFNG/CD70/CARD9/DUSP22/BRD4/IGHV1-69D/CYRIB/IGHV3-11/NFKB2/IGHV3-20/IGHV1-18/IGHV1-69/IGHV3-64/CD274/IGHV6-1/IL23A/PRKCQ/TFRC/IL12A/IGHG1/IGHV3-23/IGHV4-59/CD40/MALT1/IGHV2-5/PRF1/IL12RB1/IGHV3-21/CSF2RB/IL18BP/IRF4/IGHV3-33/FZD5/NSD2/IGHV3-48/YWHAG/RAET1G/CD80/CEACAM1/C1QBP/IGHG2/IGHV1-69-2/IGLL5/IGLC2/SECTM1/IGLC3/SLC11A1/IGHV3-49/HLA-A/IGHG3/IL18R1/IGKC/MYD88/USP5/C4BPA/IGHV3-30/HMGB1/LILRB4/IGHV3-7/KLRD1/LILRB1/RIF1/HLA-G/CD7/IGHV2-70/IGHV5-51/TLR8/FOXP3/IGHV1-24/IGHV4-4/JAK3/ZDHHC9/IGHV1-3/C1QC/C1QB/C1QA/TRAF3IP2/IGHV4-39/EXOSC6/HLA-B/IGHV4-28/MAP3K7/PDCD1/TNFAIP3/C1S/OPA1/IGHV7-4-1/HLA-H/RSAD2/IGHV3-15/IGHV2-26/BTN3A2/FCER1G/C2/GNL1/IGHV4-34/IL6R/C1R/FCGR1A/IL27/SOCS5/IGHV3-53/IGHV3-66/RC3H2/SLA2/LTA/SLC15A4/C3/FUT7/XCL1/KLRC1/IGHV3-74/HLA-E/TBX21/FCGR2A/TRAF2/IL1B/NFKBID/IL13RA2/LGALS9/CD1A/LGALS1/PHB1/TNFRSF1B/IGHV4-61/IL18/CR2/WAS/CR1/IL10/C1RL/IGLC7/SLAMF1/CD1B/IGLC6/IGHV1-58/HLA-C/BTN3A3/IL17RA/MYO1G"
"GO:0140053","mitochondrial gene expression",168,0.413213779087921,1.8478413277725,4.19918785971194e-06,0.000160127258574459,0.000135291622182325,4130,"tags=36%, list=22%, signal=28%","MRPS5/MRPL15/TRIT1/MTPAP/MRPL37/PNPT1/RPUSD3/GARS1/SUPV3L1/MTERF3/MRPL9/SHMT2/SLC25A33/MTIF2/MRPS9/MRPL47/MRPS24/METTL4/MRPS22/TBRG4/MRPL39/MRPL3/MRPL11/MRPS10/TWNK/YARS2/PTCD3/MRPL2/MRPL4/MRPS12/MRPS25/AARS2/MRPS18A/MRPS15/PUS1/MRPL51/MRPL14/MRPL1/LRPPRC/MRPL19/QRSL1/TRMT10C/MRPL36/MRPL16/THAP11/MRPL18/MRPL13/MRPL48/MALSU1/MRPS6/DAP3/MRPS21/C1QBP/FASTKD1/RARS2/MTRES1/MRPL33/METTL8/CHCHD10/HSD17B10"
"GO:0006892","post-Golgi vesicle-mediated transport",116,-0.426707351785369,-1.97842898733106,4.32484945007379e-06,0.000163881873815689,0.000138463898977536,3799,"tags=35%, list=20%, signal=28%","GOLPH3L/LPAR1/PREPL/WDR44/GBF1/VPS13C/NSF/KIF13A/BBS1/VAMP4/BBS2/VTI1B/RAB14/VPS35L/SORL1/OSBPL5/GAK/DOP1B/AP1AR/SYS1/EXOC2/RAB11A/MON2/CNST/VAMP2/SORCS1/RAB31/CLN3/AP3S2/SNAP23/SCAMP1/STEAP2/AP1G2/ARL3/RAB26/RAB11FIP3/KRT18/SEC16A/EXOC6/KIF16B/RABEP1"
"GO:0032479","regulation of type I interferon production",126,0.445606729105944,1.91222975473928,4.6597020452989e-06,0.000173300647055098,0.000146421826452667,5412,"tags=46%, list=28%, signal=33%","POLR3G/RIPK2/CGAS/IRAK1/TRIM65/GAPDH/PLCG2/SIRPA/ILRUN/KPNA2/MMP12/NMB/NMI/HMGB2/HSPD1/DHX33/TANK/NPLOC4/POLR3D/TRAIP/RELB/IFIH1/RIOK3/TRIM27/TLR2/QKI/UFD1/DTX4/POLR3C/GARIN5A/CD14/DHX36/IKBKE/STEEP1/TRAF3IP3/ATG5/POLR3F/MYD88/HMGB1/UAP1/LILRB1/RNF26/PQBP1/TLR8/PTPN22/DHX9/STAT1/TRIM38/MAP3K7/IRF5/RBX1/RNF216/SYK/BANF1/ATG9A/IRF1/POLR3A/POLA1"
"GO:0032606","type I interferon production",126,0.445606729105944,1.91222975473928,4.6597020452989e-06,0.000173300647055098,0.000146421826452667,5412,"tags=46%, list=28%, signal=33%","POLR3G/RIPK2/CGAS/IRAK1/TRIM65/GAPDH/PLCG2/SIRPA/ILRUN/KPNA2/MMP12/NMB/NMI/HMGB2/HSPD1/DHX33/TANK/NPLOC4/POLR3D/TRAIP/RELB/IFIH1/RIOK3/TRIM27/TLR2/QKI/UFD1/DTX4/POLR3C/GARIN5A/CD14/DHX36/IKBKE/STEEP1/TRAF3IP3/ATG5/POLR3F/MYD88/HMGB1/UAP1/LILRB1/RNF26/PQBP1/TLR8/PTPN22/DHX9/STAT1/TRIM38/MAP3K7/IRF5/RBX1/RNF216/SYK/BANF1/ATG9A/IRF1/POLR3A/POLA1"
"GO:0065004","protein-DNA complex assembly",190,0.400581862151714,1.81867780280026,4.92263066531362e-06,0.00018195613348782,0.000153734852421419,3463,"tags=29%, list=18%, signal=24%","CENPW/CENPA/CENPN/NASP/TAF5/CENPO/TAF4B/HJURP/MED30/CDC45/SSRP1/POLR1E/DLGAP5/CHAF1B/CDT1/CENPF/TAF11/CENPI/CENPE/OIP5/RAD51/MCM2/ANP32B/CHRAC1/MED8/TAF7L/GMNN/DNAJC9/MIS18A/CHAF1A/ATAD2/HMGB2/HIRA/ASF1B/ASF1A/MED26/H2AX/SMARCA4/TSPYL5/SOX9/SMARCB1/MED20/H2BC11/CENPH/KNTC1/TAF13/MED27/CENPV/MACROH2A2/POLE3/SET/CENPK/TAF2/TBP/HEY2"
"GO:0019730","antimicrobial humoral response",121,0.453288342521012,1.94028292756065,5.76649090534871e-06,0.000209295829546542,0.000176834178936375,3992,"tags=42%, list=21%, signal=34%","BPI/CXCL5/PI3/MMP7/PRSS3/CCL20/SLPI/CXCL1/KLK5/GAPDH/DEFB1/KLK7/CXCL10/PGLYRP4/POMC/SPINK5/TF/KRT6A/CCL8/GATA6/CCL7/CXCL3/ADM/CCL18/CXCL6/CX3CL1/CCL13/CXCL11/APP/CXCL8/H2BC11/S100A9/COLEC11/RPS19/IGHG1/CCL26/IGHM/RPL30/GNLY/DMBT1/CCL5/CCL24/RPL39/IGHG2/SLC11A1/IGKV3-20/HLA-A/IGHG3/PPP2R3C/LYZ/CCL4"
"GO:0010817","regulation of hormone levels",463,-0.274375696965051,-1.52111561130867,1.05414660105635e-05,0.000362927615506543,0.000306637772192993,4452,"tags=35%, list=23%, signal=27%","FAM3B/STAT5B/NDST2/ADIPOQ/RAB11FIP5/RDH5/SYT7/ADH1B/NR1D1/UCP2/CTSK/NAGLU/TMF1/KCNA5/MLXIPL/DOC2B/ZBED6/PHPT1/PRKN/ITSN1/PCK2/SGPL1/STUB1/CYP3A5/DHRS4/RDH16/YIPF5/CYP2C8/CORIN/SLCO1C1/WNT4/ADH1C/SDR16C5/PRKAR1A/HFE/ALDH1A2/DGKQ/CRHBP/SNX19/SLC16A2/ADRA2C/LEP/HSD17B7/BBS1/RBM4/EGR1/CRYM/PCLO/DHRS7/CGA/TOR2A/TRPA1/C2CD2L/FGB/RAB3A/CYP26A1/SELENOT/UCN/CPT1A/SIN3A/SCP2/ABCB1/GHR/BCAT2/STXBP4/NNAT/CMA1/LIPE/DKK3/NR5A2/ABCA12/CPE/RAPGEF4/PCSK1/C1QTNF3/RFX6/TIPARP/ILDR1/PPP3CB/SLC30A5/DIO1/GPER1/HPN/CHST8/NKX3-1/IYD/GCNT4/GJA1/CTSG/SIDT2/ERO1B/ECE1/PCSK6/RAB11FIP1/GRP/UGT2B17/TRPM4/KISS1R/FFAR2/RAB44/FZD4/MIDN/PNPLA2/PER2/SLC18A2/TAC1/SNAP23/HSD17B8/AFP/GLUD1/SULT1A1/GDF9/F2RL2/RETSAT/SREBF1/ADRA2A/DDO/TFAP2B/IRS1/RAB11FIP3/SMPD3/CYP21A2/ADCY5/MYRIP/PTPRN2/MYB/SIRT3/CHGA/HSD17B4/TPO/UGT2B28/TBX3/DHRS2/GHRH/UGT2B11/WNK4/PNPLA4/GIPR/CPA3/RAPGEF3/ITPR1/CRY2/RPH3AL/CPLX1/CACNA1H/SYBU/HID1/PCSK4/SYTL4/BAIAP3/UGT2B15/TRH/SLC30A8/AGTR1/STC2/KCNJ11/ABCC8/ABAT/SLC7A8/GATA3/FOXA1/ESR1"
"GO:0009156","ribonucleoside monophosphate biosynthetic process",34,0.625250995226614,2.0947328938032,1.22452883688491e-05,0.000412400705992038,0.000348437617676785,2615,"tags=41%, list=14%, signal=36%","GART/GMPS/CAD/UCK2/UPP1/CMPK1/ADA/HPRT1/ADSL/AMPD2/PRPS2/UMPS/PAICS/PPAT"
"GO:0046040","IMP metabolic process",17,0.752826090630204,2.1272914092144,1.27821812821544e-05,0.000427848012361003,0.000361489056611105,2615,"tags=53%, list=14%, signal=46%","GART/XDH/PNP/HPRT1/ADSL/AMPD2/NT5C2/PAICS/PPAT"
"GO:0030261","chromosome condensation",35,0.6313263118479,2.14161595328729,1.4040566769753e-05,0.000464804476855834,0.00039271359686828,3160,"tags=49%, list=17%, signal=41%","NCAPD2/PLK1/NCAPH/TENT4A/NCAPG/NCAPG2/CDK1/CCNB1/HMGA2/DFFB/SMC4/NCAPD3/NCAPH2/SMC2/TOP2A/KMT5A/BAZ1B"
"GO:0090224","regulation of spindle organization",47,0.576766389688754,2.07875282878866,1.55389070970385e-05,0.000508814756845963,0.000429897910304796,2182,"tags=36%, list=11%, signal=32%","TPX2/PLK1/GPSM2/STIL/FSD1/PSRC1/BORA/RCC1/CCSAP/TACC3/SPAG5/CHMP4C/CPAP/SASS6/NUP62/DRG1/GNAI1"
"GO:0046395","carboxylic acid catabolic process",231,-0.324692444029806,-1.66339285443418,2.34138242776061e-05,0.000719736179962128,0.000608105554277676,3936,"tags=32%, list=21%, signal=26%","DECR2/THNSL2/ECI1/SLC25A21/ACAD10/AMDHD2/AASS/MTHFS/AFMID/ACAA1/DCXR/ACADS/LEP/PRODH/CRYM/CYP26A1/ECHDC2/AUH/CPT1A/SCP2/AIG1/SDSL/GAD1/ACOX3/CYP4F12/GNPDA2/BCAT2/ABCD4/GLS2/GSTZ1/LONP2/SARDH/ABHD1/ALDH4A1/CRYL1/AGXT2/AMACR/ETFDH/PEX7/HMGCL/ABCD3/ACACB/HGD/ABHD2/HOGA1/ECI2/LDHD/SORD/GLUD1/DDO/FAH/IRS1/CSAD/CYP4A11/CRAT/QDPR/HNMT/HDC/HSD17B4/ALDH6A1/ACMSD/PLIN5/GLUL/FAAH/SLC27A2/ETFBKMT/CROT/ACOX2/TAT/ACOT4/IVD/MCCC2/ACADSB/ABAT"
"GO:0032543","mitochondrial translation",129,0.425271561603806,1.831920930244,2.6352457353024e-05,0.000801886644201865,0.00067751453354186,4098,"tags=35%, list=22%, signal=28%","MRPS5/MRPL15/MRPL37/RPUSD3/GARS1/MRPL9/SHMT2/MTIF2/MRPS9/MRPL47/MRPS24/MRPS22/MRPL39/MRPL3/MRPL11/MRPS10/YARS2/PTCD3/MRPL2/MRPL4/MRPS12/MRPS25/AARS2/MRPS18A/MRPS15/MRPL51/MRPL14/MRPL1/LRPPRC/MRPL19/QRSL1/TRMT10C/MRPL36/MRPL16/MRPL18/MRPL13/MRPL48/MALSU1/MRPS6/DAP3/MRPS21/C1QBP/RARS2/MRPL33/METTL8"
"GO:0071824","protein-DNA complex organization",209,0.379201272499816,1.73690130988422,3.35065902043731e-05,0.000999392108818555,0.000844387025681858,3022,"tags=25%, list=16%, signal=22%","CENPW/CENPA/CENPN/NASP/HMGA1/TAF5/CENPO/TAF4B/HJURP/MED30/CDC45/SSRP1/POLR1E/DLGAP5/CHAF1B/CDT1/CENPF/TAF11/CENPI/CENPE/OIP5/RAD51/MCM2/ANP32B/CHRAC1/MED8/TAF7L/GMNN/DNAJC9/MIS18A/CHAF1A/ATAD2/HMGB2/HIRA/ASF1B/ASF1A/MED26/H2AX/SMARCA4/TSPYL5/MYC/SOX9/SMARCB1/MED20/H2BC11/CENPH/KNTC1/TAF13/MED27/CENPV/MACROH2A2/POLE3/SET"
"GO:0030397","membrane disassembly",16,0.741807473386702,2.05782323096219,3.92198274184585e-05,0.00113605509709717,0.000959853671030694,1173,"tags=44%, list=6%, signal=41%","CHEK1/LPIN1/CDC25A/PLK1/VRK1/CDK1/PRKCA"
"GO:1904666","regulation of ubiquitin protein ligase activity",15,0.75280914092894,2.03425136665569,4.03819818798899e-05,0.00115308739728122,0.00097424427224319,2142,"tags=60%, list=11%, signal=53%","CDKN2A/CDC20/PLK1/FBXO5/UBE2C/MAD2L1/RPS7/UBE2S/MAD2L2"
"GO:0031055","chromatin remodeling at centromere",11,0.823730741645997,2.05979620660015,4.10074871026236e-05,0.00115995356710473,0.000980045503475599,1186,"tags=73%, list=6%, signal=68%","CENPW/CENPA/CENPN/NASP/HJURP/CENPI/OIP5/MIS18A"
"GO:0034080","CENP-A containing chromatin assembly",11,0.823730741645997,2.05979620660015,4.10074871026236e-05,0.00115995356710473,0.000980045503475599,1186,"tags=73%, list=6%, signal=68%","CENPW/CENPA/CENPN/NASP/HJURP/CENPI/OIP5/MIS18A"
"GO:0120316","sperm flagellum assembly",51,-0.518482243512502,-2.02258713109863,5.04388632027288e-05,0.00140043387463798,0.00118322746761289,3552,"tags=47%, list=19%, signal=38%","CCDC146/CFAP157/CFAP221/BBS2/CFAP65/CFAP119/ZMYND12/DRC1/NEURL1/UBE2B/CFAP44/CFAP53/SPAG6/CCDC159/TTC12/CFAP43/CFAP69/SPEF2/BBS4/CFAP57/BBOF1/LRRC46/CFAP61/DNALI1"
"GO:0051650","establishment of vesicle localization",197,-0.335967619020861,-1.68326858682875,5.69476368176321e-05,0.00156671009966317,0.00132371435544373,5293,"tags=41%, list=28%, signal=30%","SNAP25/CSNK1D/STK11/TRAPPC5/BICDL2/TRAPPC6A/WDR11/TRAPPC2B/TRAPPC2/ATP9A/TRAPPC4/ATP13A2/PDCD6/WASL/AP1M2/UNC13B/C17orf75/TRAPPC6B/TMED10/NAGLU/STXBP1/AP3M1/PRKN/BLOC1S6/FBXW11/STXBP2/TRAPPC11/CUL3/PPFIA2/LRRK2/SDC4/MYO1C/GBF1/SHROOM2/TMEM230/KIF13A/BBS2/KLHL12/TSG101/HTT/PINK1/RAB3A/CHMP2A/AP3B1/PDCD6IP/CLASP2/BICDL1/CADPS2/TRIP11/AP1AR/SNAP29/PPP6C/PSEN1/EXOC2/RAB11A/TANC2/KIF3B/TRAK2/TRAK1/CLN3/AP3S2/SNAP23/TRAPPC13/KIF3A/BBS5/SPG11/SMPD3/KIF5C/SAR1B/MYO5C/MREG/SEC16A/FYCO1/LIN7A/RAB17/EXOC6/KIF16B/SYBU/BAIAP3/BBS4/MLPH"
"GO:0051383","kinetochore organization",21,0.703953269822496,2.09363488836827,5.89161165331414e-05,0.00161349819141899,0.00136324564380034,3180,"tags=57%, list=17%, signal=48%","CENPW/CENPA/NDC80/DLGAP5/CENPF/CENPE/NUF2/SMC4/SMC2/CENPH/KNTC1/CENPK"
